product_id,product_name,category,price
P08842,Hose Pro 2kg,Home,75000
P08843,Bucket Elite 250g,Home,12000
P08844,Basket Basic 2kg,Home,10000
P08845,Lock Max A5,Home,8000
P08846,Ladder Basic 12-pack,Home,3500
P08847,Curtain Ultra,Home,25000
P08848,Mat HD 1.5L,Home,9000
P08849,Shelf Max A4,Home,15000
P08850,Lamp Standard,Home,2000
P08851,Bulb,Home,35000
P08852,Basket 4K 1.5L,Home,18000
P08853,Shelf 250ml,Home,15000
P08854,Fan Digital,Home,28000
P08855,Blender Mini A4,Home,18000
P08856,Kettle Gen 2 250ml,Home,4000
P08857,Shelf 360,Home,4500
P08858,Pot Basic Set of 4,Home,35000
P08859,Lamp Plus 5kg,Home,22000
P08860,Kettle Gen 3 50-pack,Home,10000
P08861,Shelf Gen 2,Home,9000
P08862,Kettle,Home,2000
P08863,Fan Ultra,Home,3500
P08864,Ladder 24-pack,Home,45000
P08865,Lamp,Home,95000
P08866,Mat Standard,Home,55000
P08867,Lamp Pro,Home,8000
P08868,Hose Gen 3,Home,2000
P08869,Iron Gen 2 10kg,Home,12000
P08870,Iron Mini 5kg,Home,15000
P08871,Mat Mini 10kg,Home,15000
P08872,Ladder 2025 1L,Home,4000
P08873,Mirror Plus 12-pack,Home,4000
P08874,Lock,Home,2000
P08875,Plate Gen 2 1.5L,Home,7000
P08876,Plate Mini,Home,25000
P08877,Mop V3 5kg,Home,12000
P08878,Ladder V3 100-pack,Home,10000
P08879,Blender Elite 12-pack,Home,25000
P08880,Iron Wireless 2kg,Home,28000
P08881,Fan Smart 2kg,Home,7000
P08882,Clock Premium 10kg,Home,75000
P08883,Hose Lite,Home,2500
P08884,Pot 24-pack,Home,4000
P08885,Shelf Plus 24-pack,Home,3500
P08886,Basket Max 1.5L,Home,4000
P08887,Blender Ultra,Home,2500
P08888,Mirror 360 100-pack,Home,25000
P08889,Mop Plus Set of 6,Home,5000
P08890,Clock Smart,Home,4500
P08891,Clock Smart,Home,95000
P08892,Cup Plus,Home,6000
P08893,Mop 4K 2kg,Home,15000
P08894,Fan V2 100-pack,Home,3000
P08895,Lock Ultra,Home,9000
P08896,Pot Max Set of 6,Home,75000
P08897,Bucket HD 10kg,Home,4500
P08898,Pot Ultra,Home,5000
P08899,Blender Plus 5kg,Home,4500
P08900,Bucket Plus 1L,Home,10000
P08901,Mop V3,Home,35000
P08902,Lamp Smart,Home,2000
P08903,Basket Wireless,Home,55000
P08904,Ladder Set of 4,Home,75000
P08905,Lock Digital 1kg,Home,3000
P08906,Plate Pro A5,Home,75000
P08907,Kettle 2024,Home,6000
P08908,Ladder 2024,Home,8000
P08909,Bucket,Home,4500
P08910,Lock Basic A4,Home,55000
P08911,Iron Mini,Home,45000
P08912,Ladder Elite Set of 4,Home,18000
P08913,Lock 360 2kg,Home,5000
P08914,Iron Pro 24-pack,Home,8000
P08915,Ladder Plus 2kg,Home,25000
P08916,Lamp Gen 3,Home,7000
P08917,Plate V2 500g,Home,2000
P08918,Fan 4K 250g,Home,2500
P08919,Blender HD Set of 4,Home,22000
P08920,Kettle 12-pack,Home,55000
P08921,Shelf,Home,28000
P08922,Cup Mini,Home,35000
P08923,Pot 2kg,Home,2500
P08924,Iron Max A5,Home,4500
P08925,Lock Pro 1L,Home,15000
P08926,Hose 500ml,Home,18000
P08927,Bucket Ultra 100-pack,Home,3500
P08928,Ladder V2,Home,10000
P08929,Kettle V2 50-pack,Home,4000
P08930,Iron 360,Home,28000
P08931,Shelf Pro 12-pack,Home,15000
P08932,Mirror Smart 500ml,Home,75000
P08933,Curtain Gen 3 A4,Home,10000
P08934,Bucket Basic,Home,2000
P08935,Kettle 2L,Home,15000
P08936,Bulb Plus 12-pack,Home,3000
P08937,Lamp Mini,Home,18000
P08938,Lamp 2024 1kg,Home,75000
P08939,Shelf 4K 10kg,Home,7000
P08940,Cup Digital 1L,Home,95000
P08941,Mat Max,Home,3000
P08942,Hose Gen 3 Set of 6,Home,25000
P08943,Blender Basic,Home,95000
P08944,Plate Smart,Home,3500
P08945,Lock 2025 Set of 6,Home,4500
P08946,Ladder Premium 500ml,Home,2000
P08947,Mop Digital 2kg,Home,45000
P08948,Pot Ultra,Home,35000
P08949,Basket Gen 3,Home,28000
P08950,Shelf V2 A5,Home,55000
P08951,Blender Gen 3,Home,15000
P08952,Blender Max Set of 4,Home,10000
P08953,Lamp Lite,Home,2500
P08954,Iron 250ml,Home,35000
P08955,Plate Lite,Home,22000
P08956,Bucket V2 Set of 4,Home,95000
P08957,Mat Gen 2 10kg,Home,10000
P08958,Bulb Max,Home,9000
P08959,Curtain V3 250g,Home,35000
P08960,Kettle Elite 2kg,Home,3000
P08961,Bucket HD 12-pack,Home,9000
P08962,Iron V2 A5,Home,22000
P08963,Bucket Smart 50-pack,Home,4000
P08964,Bulb Ultra A4,Home,35000
P08965,Fan Gen 2 500g,Home,10000
P08966,Shelf 1kg,Home,3500
P08967,Plate 1.5L,Home,95000
P08968,Mirror Plus,Home,2500
P08969,Fan Wireless,Home,45000
P08970,Blender Ultra,Home,35000
P08971,Lock Ultra,Home,7000
P08972,Lock Gen 3 1.5L,Home,5000
P08973,Iron Max 250ml,Home,5000
P08974,Curtain 360 250ml,Home,18000
P08975,Lamp 1L,Home,2500
P08976,Ladder Plus 250g,Home,2500
P08977,Basket 10kg,Home,75000
P08978,Ladder Premium 100-pack,Home,22000
P08979,Shelf 2025,Home,12000
P08980,Bucket 360,Home,8000
P08981,Curtain Premium 10kg,Home,7000
P08982,Clock HD 1.5L,Home,45000
P08983,Mat Gen 2 250g,Home,5000
P08984,Kettle Pro 500g,Home,18000
P08985,Bucket Gen 2 500g,Home,18000
P08986,Mirror V3,Home,2500
P08987,Lock Plus 10kg,Home,3000
P08988,Hose,Home,2000
P08989,Lamp V3,Home,28000
P08990,Bucket Elite,Home,15000
P08991,Lock Ultra 12-pack,Home,3000
P08992,Mop,Home,95000
P08993,Mop Gen 2 2kg,Home,10000
P08994,Mirror V2 A4,Home,6000
P08995,Iron Lite,Home,2500
P08996,Pot Gen 3,Home,15000
P08997,Hose Wireless,Home,18000
P08998,Mop Ultra 50-pack,Home,9000
P08999,Lamp Plus 2kg,Home,25000
P09000,Shelf Plus 250g,Home,10000
P09001,Mirror Mini,Home,3500
P09002,Clock 2025 500g,Home,45000
P09003,Bulb 4K 2kg,Home,7000
P09004,Lamp Basic 250ml,Home,3000
P09005,Curtain HD,Home,15000
P09006,Mat 360,Home,8000
P09007,Ladder 250g,Home,18000
P09008,Plate 2025 2kg,Home,9000
P09009,Plate 360 500g,Home,4000
P09010,Basket Pro,Home,4000
P09011,Cup Lite 100-pack,Home,35000
P09012,Iron Mini 250g,Home,35000
P09013,Mop Elite,Home,18000
P09014,Blender 10kg,Home,2500
P09015,Blender Lite 2L,Home,75000
P09016,Bucket 4K 5kg,Home,3500
P09017,Mop Digital 2L,Home,75000
P09018,Ladder Lite 500ml,Home,35000
P09019,Mop Lite 1.5L,Home,18000
P09020,Bulb,Home,7000
P09021,Shelf Smart 1.5L,Home,35000
P09022,Plate 360 500g,Home,4000
P09023,Mop 4K A4,Home,3500
P09024,Blender Pro Set of 6,Home,95000
P09025,Mat,Home,95000
P09026,Lamp Pro,Home,4500
P09027,Mop Wireless 1L,Home,3000
P09028,Mat 4K,Home,45000
P09029,Bucket 5kg,Home,18000
P09030,Hose 24-pack,Home,18000
P09031,Mat Mini,Home,22000
P09032,Basket A5,Home,18000
P09033,Shelf Elite 250ml,Home,95000
P09034,Lamp Mini 1.5L,Home,22000
P09035,Hose Ultra 1L,Home,55000
P09036,Ladder,Home,4000
P09037,Bulb Wireless,Home,2000
P09038,Kettle Gen 2,Home,25000
P09039,Basket Gen 2 5kg,Home,4500
P09040,Hose V3 1kg,Home,8000
P09041,Mirror Digital 24-pack,Home,12000
P09042,Cup Digital A4,Home,25000
P09043,Lamp Elite 1.5L,Home,3000
P09044,Iron Elite A4,Home,8000
P09045,Shelf Ultra 10kg,Home,28000
P09046,Clock V3 2kg,Home,9000
P09047,Mat 5kg,Home,8000
P09048,Bucket Max 500g,Home,4500
P09049,Hose Max,Home,10000
P09050,Clock Plus 500g,Home,15000
P09051,Lock Ultra 1kg,Home,6000
P09052,Pot Wireless,Home,2500
P09053,Mop Gen 3 250ml,Home,25000
P09054,Mop Gen 2,Home,75000
P09055,Lamp Standard 500ml,Home,22000
P09056,Pot Standard,Home,25000
P09057,Kettle,Home,3500
P09058,Lock V3,Home,45000
P09059,Shelf V3 1.5L,Home,22000
P09060,Shelf Pro Set of 4,Home,7000
P09061,Hose Plus 10kg,Home,95000
P09062,Plate V3 24-pack,Home,95000
P09063,Blender Plus A4,Home,4500
P09064,Bulb 2024,Home,2000
P09065,Lamp Smart,Home,5000
P09066,Mat Plus,Home,6000
P09067,Plate Lite 5kg,Home,2500
P09068,Clock 1kg,Home,4500
P09069,Plate Elite A5,Home,4500
P09070,Lock Max,Home,95000
P09071,Ladder,Home,18000
P09072,Ladder Wireless,Home,3000
P09073,Blender 1L,Home,5000
P09074,Fan V3 1kg,Home,15000
P09075,Clock Plus,Home,45000
P09076,Clock V2,Home,3500
P09077,Ladder V2 Set of 6,Home,15000
P09078,Shelf V2 100-pack,Home,3000
P09079,Clock Ultra A5,Home,12000
P09080,Bulb Max,Home,7000
P09081,Iron Gen 3,Home,28000
P09082,Plate Gen 3,Home,95000
P09083,Mirror 4K 50-pack,Home,2500
P09084,Kettle V2 500g,Home,4500
P09085,Blender 2L,Home,18000
P09086,Iron Digital,Home,4000
P09087,Iron A4,Home,3500
P09088,Shelf 24-pack,Home,55000
P09089,Fan Wireless,Home,12000
P09090,Pot V2 1kg,Home,3500
P09091,Mat V3 500g,Home,7000
P09092,Ladder Wireless 2L,Home,28000
P09093,Basket Mini 12-pack,Home,22000
P09094,Lock Gen 3,Home,3000
P09095,Lamp 360,Home,7000
P09096,Fan 2024 5kg,Home,28000
P09097,Mirror Smart 1.5L,Home,4000
P09098,Fan Gen 3 1.5L,Home,4000
P09099,Clock 360,Home,22000
P09100,Bucket V3 250ml,Home,3500
P09101,Basket Basic,Home,75000
P09102,Lock V2 50-pack,Home,3500
P09103,Mirror 360,Home,45000
P09104,Pot 50-pack,Home,28000
P09105,Blender 2L,Home,75000
P09106,Mirror Wireless 100-pack,Home,6000
P09107,Cup Set of 6,Home,75000
P09108,Ladder Plus Set of 6,Home,22000
P09109,Ladder Elite 12-pack,Home,25000
P09110,Mat 2kg,Home,4500
P09111,Blender 2024 1L,Home,3000
P09112,Pot,Home,12000
P09113,Iron Pro Set of 6,Home,3000
P09114,Pot 360,Home,4000
P09115,Bulb V3 10kg,Home,12000
P09116,Mirror Elite,Home,35000
P09117,Hose 500g,Home,22000
P09118,Mat,Home,55000
P09119,Lamp Premium,Home,4500
P09120,Mat,Home,8000
P09121,Plate Gen 3,Home,15000
P09122,Lamp V2 500g,Home,2000
P09123,Iron Basic 2L,Home,5000
P09124,Curtain Digital 2L,Home,22000
P09125,Shelf Digital 2kg,Home,6000
P09126,Mop Lite 24-pack,Home,3000
P09127,Clock Mini,Home,22000
P09128,Clock Gen 3 2kg,Home,22000
P09129,Lock,Home,95000
P09130,Mop 360 12-pack,Home,2000
P09131,Curtain Gen 2 2kg,Home,3500
P09132,Bucket Plus,Home,2000
P09133,Clock Gen 2 A5,Home,2500
P09134,Pot Wireless,Home,22000
P09135,Pot Wireless 5kg,Home,9000
P09136,Blender Elite,Home,10000
P09137,Mat Pro,Home,35000
P09138,Kettle Plus,Home,7000
P09139,Lock Pro A5,Home,28000
P09140,Iron Lite,Home,15000
P09141,Curtain 4K,Home,10000
P09142,Fan Elite,Home,12000
P09143,Cup Digital,Home,4000
P09144,Mat Ultra 1kg,Home,22000
P09145,Curtain Pro 10kg,Home,55000
P09146,Mop Elite 2L,Home,4500
P09147,Mat Pro 250g,Home,22000
P09148,Hose Basic,Home,12000
P09149,Plate Standard,Home,2500
P09150,Clock 100-pack,Home,5000
P09151,Lamp 10kg,Home,45000
P09152,Basket A4,Home,25000
P09153,Bulb 500ml,Home,4000
P09154,Cup 250ml,Home,22000
P09155,Iron Lite,Home,9000
P09156,Clock Standard 500ml,Home,2000
P09157,Mat V2 5kg,Home,3500
P09158,Mirror 360 A5,Home,22000
P09159,Shelf 2024,Home,4000
P09160,Mop 250ml,Home,55000
P09161,Hose V3,Home,7000
P09162,Blender 2024,Home,55000
P09163,Mirror Pro 24-pack,Home,9000
P09164,Bulb Gen 3 2kg,Home,8000
P09165,Ladder Gen 2,Home,6000
P09166,Ladder Ultra 1.5L,Home,8000
P09167,Hose 1.5L,Home,35000
P09168,Clock Standard 250g,Home,7000
P09169,Kettle Standard,Home,5000
P09170,Clock 2025 5kg,Home,9000
P09171,Iron 4K 1L,Home,95000
P09172,Mat Lite 500ml,Home,55000
P09173,Plate 2L,Home,4000
P09174,Mat Digital 10kg,Home,95000
P09175,Mat V3,Home,45000
P09176,Shelf Ultra 12-pack,Home,12000
P09177,Pot Standard 1kg,Home,7000
P09178,Blender V2,Home,28000
P09179,Iron Standard 100-pack,Home,75000
P09180,Kettle HD,Home,95000
P09181,Clock 2025,Home,55000
P09182,Hose Gen 2 1.5L,Home,8000
P09183,Mat Wireless 2L,Home,75000
P09184,Blender 1L,Home,35000
P09185,Bucket,Home,12000
P09186,Hose V2,Home,10000
P09187,Bulb Basic 1L,Home,4500
P09188,Plate 100-pack,Home,22000
P09189,Mat V3 250ml,Home,75000
P09190,Basket Basic 5kg,Home,22000
P09191,Iron HD A5,Home,35000
P09192,Mop Digital 1L,Home,6000
P09193,Shelf Lite 2kg,Home,2500
P09194,Hose Lite 100-pack,Home,15000
P09195,Pot,Home,25000
P09196,Bucket 2024,Home,95000
P09197,Curtain Smart 50-pack,Home,3500
P09198,Mop Ultra 24-pack,Home,2500
P09199,Ladder Elite 1L,Home,45000
P09200,Iron 250g,Home,95000
P09201,Iron Mini 10kg,Home,55000
P09202,Ladder 10kg,Home,6000
P09203,Curtain Elite,Home,4000
P09204,Mop Max 250g,Home,15000
P09205,Mat Gen 2,Home,4500
P09206,Kettle Gen 3 Set of 4,Home,9000
P09207,Clock Gen 3,Home,2500
P09208,Shelf Pro,Home,4000
P09209,Lock HD 10kg,Home,8000
P09210,Iron Plus,Home,3000
P09211,Blender Smart 2L,Home,2000
P09212,Iron 2025 500ml,Home,4000
P09213,Clock Plus,Home,9000
P09214,Mirror 2kg,Home,4000
P09215,Lamp 24-pack,Home,75000
P09216,Iron Smart 2kg,Home,3000
P09217,Kettle Standard A4,Home,4000
P09218,Lock HD 50-pack,Home,15000
P09219,Mop 12-pack,Home,25000
P09220,Lock Pro,Home,45000
P09221,Fan,Home,7000
P09222,Shelf 10kg,Home,4000
P09223,Clock Pro 10kg,Home,95000
P09224,Blender,Home,25000
P09225,Mirror 5kg,Home,12000
P09226,Basket Max,Home,5000
P09227,Bulb Mini,Home,28000
P09228,Blender Max 2L,Home,4500
P09229,Cup Plus 5kg,Home,7000
P09230,Hose HD A5,Home,6000
P09231,Mat Gen 3 100-pack,Home,2500
P09232,Plate Wireless 10kg,Home,10000
P09233,Basket HD 10kg,Home,35000
P09234,Shelf V2 10kg,Home,4500
P09235,Mat 2025,Home,22000
P09236,Kettle 500ml,Home,10000
P09237,Mat Mini 100-pack,Home,95000
P09238,Mop Standard,Home,5000
P09239,Pot Wireless,Home,2500
P09240,Hose Plus,Home,3000
P09241,Mat Lite,Home,45000
P09242,Mat Ultra,Home,75000
P09243,Bucket 4K,Home,9000
P09244,Mat Plus 500g,Home,12000
P09245,Iron 2024,Home,3500
P09246,Fan 250ml,Home,5000
P09247,Bulb Basic,Home,55000
P09248,Ladder Digital 2L,Home,3500
P09249,Pot Pro,Home,15000
P09250,Shelf 360,Home,12000
P09251,Kettle Lite,Home,95000
P09252,Bulb V2,Home,75000
P09253,Curtain V2 1L,Home,10000
P09254,Mirror,Home,9000
P09255,Clock Mini,Home,5000
P09256,Ladder Digital 5kg,Home,22000
P09257,Mat Standard,Home,15000
P09258,Shelf Plus,Home,8000
P09259,Curtain V2 100-pack,Home,10000
P09260,Shelf,Home,75000
P09261,Fan 4K 10kg,Home,3500
P09262,Shelf Set of 4,Home,2000
P09263,Ladder 2024,Home,45000
P09264,Kettle 2025 A5,Home,2000
P09265,Cup 2L,Home,12000
P09266,Clock,Home,4000
P09267,Curtain 1.5L,Home,2500
P09268,Bucket Max A4,Home,6000
P09269,Fan 360 24-pack,Home,2500
P09270,Bucket Premium 250ml,Home,4500
P09271,Basket Gen 3 50-pack,Home,22000
P09272,Mat Digital,Home,15000
P09273,Hose Smart Set of 4,Home,18000
P09274,Fan Gen 3 5kg,Home,3000
P09275,Kettle 360 500ml,Home,45000
P09276,Iron Pro 50-pack,Home,55000
P09277,Pot 4K,Home,15000
P09278,Bulb Ultra 250g,Home,8000
P09279,Lock 2024 A4,Home,3500
P09280,Curtain Smart 24-pack,Home,2500
P09281,Cup Basic 500g,Home,8000
P09282,Ladder Plus 24-pack,Home,3000
P09283,Kettle Lite 1kg,Home,55000
P09284,Curtain 50-pack,Home,55000
P09285,Kettle 2024,Home,28000
P09286,Bucket Smart 1kg,Home,55000
P09287,Mop Set of 6,Home,7000
P09288,Bucket Smart 50-pack,Home,8000
P09289,Bulb 2025 500ml,Home,15000
P09290,Cup Gen 2,Home,28000
P09291,Curtain Elite Set of 6,Home,45000
P09292,Plate 360 A5,Home,5000
P09293,Clock 4K,Home,75000
P09294,Bucket Basic,Home,3000
P09295,Iron A4,Home,4000
P09296,Mirror Gen 3 2kg,Home,3500
P09297,Clock 2025 500ml,Home,15000
P09298,Mop Elite,Home,6000
P09299,Fan 2025 5kg,Home,2500
P09300,Clock 4K 12-pack,Home,10000
P09301,Blender Basic 100-pack,Home,4000
P09302,Clock HD 250g,Home,18000
P09303,Pot 2024 12-pack,Home,6000
P09304,Shelf Premium 500ml,Home,2500
P09305,Ladder,Home,4000
P09306,Pot Basic,Home,3000
P09307,Iron V3 50-pack,Home,3500
P09308,Mirror 2025,Home,5000
P09309,Mat V3 1kg,Home,3500
P09310,Bulb 5kg,Home,4500
P09311,Iron Max 10kg,Home,4000
P09312,Blender,Home,35000
P09313,Plate 12-pack,Home,45000
P09314,Bucket Gen 3 250ml,Home,35000
P09315,Ladder V3 500ml,Home,22000
P09316,Cup Wireless,Home,10000
P09317,Mirror Max 1kg,Home,3000
P09318,Fan 1kg,Home,55000
P09319,Ladder HD 12-pack,Home,28000
P09320,Lock 12-pack,Home,5000
P09321,Curtain Wireless 5kg,Home,3500
P09322,Pot Premium 250ml,Home,75000
P09323,Bulb 2025 A5,Home,18000
P09324,Mop 2024 1kg,Home,18000
P09325,Bulb Lite,Home,12000
P09326,Basket Mini 2L,Home,10000
P09327,Mat Elite 100-pack,Home,10000
P09328,Iron Gen 3 250ml,Home,5000
P09329,Blender Mini 1L,Home,45000
P09330,Iron Standard 2kg,Home,4000
P09331,Cup HD 1L,Home,8000
P09332,Curtain 2kg,Home,2500
P09333,Bucket Mini 50-pack,Home,95000
P09334,Basket Max 10kg,Home,7000
P09335,Mat Basic 250g,Home,4000
P09336,Mirror 2025 Set of 6,Home,4000
P09337,Pot V3 1L,Home,45000
P09338,Plate Smart 250ml,Home,22000
P09339,Mop Basic 1L,Home,75000
P09340,Blender Standard,Home,25000
P09341,Clock Ultra,Home,75000
P09342,Bulb 360,Home,5000
P09343,Pot Smart 100-pack,Home,8000
P09344,Curtain Elite 100-pack,Home,3500
P09345,Plate Set of 6,Home,3500
P09346,Mat Gen 3,Home,2500
P09347,Basket 250ml,Home,95000
P09348,Fan Set of 6,Home,28000
P09349,Ladder Premium,Home,15000
P09350,Hose 24-pack,Home,2500
P09351,Iron V3 2L,Home,3000
P09352,Mirror 1L,Home,28000
P09353,Basket Smart,Home,18000
P09354,Mop Basic,Home,2500
P09355,Kettle Lite 10kg,Home,7000
P09356,Bucket Smart 1L,Home,75000
P09357,Plate Mini 250g,Home,95000
P09358,Mat Standard Set of 6,Home,4500
P09359,Bucket Mini 24-pack,Home,4500
P09360,Mop Smart 5kg,Home,75000
P09361,Mirror Lite,Home,6000
P09362,Lock 4K,Home,5000
P09363,Mop V3 12-pack,Home,55000
P09364,Basket Wireless Set of 6,Home,9000
P09365,Plate,Home,5000
P09366,Pot 2024 500g,Home,22000
P09367,Bulb Smart 5kg,Home,4500
P09368,Plate Smart 12-pack,Home,18000
P09369,Iron Gen 2 5kg,Home,28000
P09370,Basket Premium,Home,10000
P09371,Blender Standard A4,Home,8000
P09372,Clock Mini A5,Home,2500
P09373,Curtain 2024 1kg,Home,25000
P09374,Mirror 2025 A4,Home,28000
P09375,Lock 2024 Set of 6,Home,35000
P09376,Blender,Home,55000
P09377,Lock 4K,Home,2500
P09378,Bucket Basic 50-pack,Home,18000
P09379,Basket Basic,Home,45000
P09380,Ladder 2025,Home,28000
P09381,Curtain Elite,Home,45000
P09382,Blender Max,Home,3000
P09383,Bucket Lite,Home,28000
P09384,Cup Mini,Home,3000
P09385,Plate Max,Home,15000
P09386,Blender,Home,55000
P09387,Lamp Gen 3 2L,Home,10000
P09388,Iron,Home,35000
P09389,Lamp Elite,Home,75000
P09390,Blender Smart 250ml,Home,4000
P09391,Shelf 360,Home,6000
P09392,Cup Max 2L,Home,15000
P09393,Curtain 2L,Home,55000
P09394,Lock Max 250ml,Home,2500
P09395,Lamp Standard,Home,45000
P09396,Hose HD,Home,55000
P09397,Hose V3 1L,Home,2000
P09398,Mirror Basic 100-pack,Home,8000
P09399,Kettle Basic,Home,6000
P09400,Hose Lite 500ml,Home,28000
P09401,Clock Gen 3 12-pack,Home,9000
P09402,Lock Smart 1L,Home,9000
P09403,Cup Wireless 1kg,Home,12000
P09404,Pot Mini,Home,6000
P09405,Bucket Wireless 500g,Home,12000
P09406,Basket 12-pack,Home,35000
P09407,Mirror Basic Set of 6,Home,75000
P09408,Mop Gen 3 A4,Home,95000
P09409,Ladder Mini 250ml,Home,10000
P09410,Mop 360 Set of 4,Home,25000
P09411,Mirror Lite 24-pack,Home,5000
P09412,Pot 2025 24-pack,Home,45000
P09413,Iron Gen 3 250g,Home,75000
P09414,Shelf Digital 500ml,Home,22000
P09415,Bulb Ultra 12-pack,Home,45000
P09416,Pot 2025 250g,Home,5000
P09417,Pot Lite,Home,45000
P09418,Clock Gen 3 2L,Home,18000
P09419,Pot 2024,Home,2500
P09420,Bulb Pro 1L,Home,4000
P09421,Kettle Pro,Home,28000
P09422,Mop Lite 50-pack,Home,10000
P09423,Lock 360 250g,Home,4000
P09424,Pot V3 2L,Home,75000
P09425,Mop 360 10kg,Home,35000
P09426,Shelf Premium,Home,3000
P09427,Bulb 360,Home,9000
P09428,Lock V3 100-pack,Home,75000
P09429,Bulb Elite 2kg,Home,2500
P09430,Mirror Premium Set of 4,Home,12000
P09431,Bulb A5,Home,18000
P09432,Lamp Pro,Home,5000
P09433,Bulb Smart,Home,5000
P09434,Lamp 4K,Home,12000
P09435,Bulb 2L,Home,28000
P09436,Kettle Elite 12-pack,Home,18000
P09437,Blender Set of 6,Home,35000
P09438,Ladder Basic,Home,12000
P09439,Mirror 500ml,Home,3000
P09440,Plate Elite 10kg,Home,22000
P09441,Lock Mini 250g,Home,5000
P09442,Shelf Basic,Home,45000
P09443,Lamp Lite Set of 4,Home,6000
P09444,Mop Lite 12-pack,Home,4000
P09445,Clock Mini,Home,10000
P09446,Bucket Gen 2 5kg,Home,8000
P09447,Iron Basic Set of 4,Home,22000
P09448,Bulb V2,Home,8000
P09449,Curtain 4K,Home,35000
P09450,Basket Max 100-pack,Home,28000
P09451,Bucket Gen 2 100-pack,Home,2000
P09452,Hose 4K,Home,25000
P09453,Lock,Home,2500
P09454,Ladder 500g,Home,4500
P09455,Fan V2,Home,12000
P09456,Mop Standard,Home,25000
P09457,Iron V3,Home,10000
P09458,Mirror Mini,Home,9000
P09459,Bucket Wireless 1L,Home,55000
P09460,Plate A4,Home,9000
P09461,Pot 2024 250ml,Home,2000
P09462,Cup Lite Set of 4,Home,35000
P09463,Lamp Elite,Home,22000
P09464,Mat Lite,Home,4500
P09465,Bulb 360 50-pack,Home,2500
P09466,Cup Premium 2L,Home,3500
P09467,Curtain 360,Home,5000
P09468,Clock Elite 500ml,Home,5000
P09469,Shelf Mini 100-pack,Home,10000
P09470,Lock,Home,15000
P09471,Lamp Basic 1kg,Home,55000
P09472,Clock Pro 5kg,Home,25000
P09473,Shelf 360 100-pack,Home,6000
P09474,Bucket Gen 2 2L,Home,28000
P09475,Blender V2,Home,9000
P09476,Fan Gen 3,Home,2500
P09477,Ladder Standard,Home,18000
P09478,Iron HD,Home,25000
P09479,Lock Pro,Home,75000
P09480,Clock Digital,Home,55000
P09481,Mirror Plus,Home,6000
P09482,Iron 4K 1.5L,Home,7000
P09483,Plate 4K 12-pack,Home,18000
P09484,Cup 250ml,Home,18000
P09485,Basket Gen 2,Home,28000
P09486,Clock 500g,Home,28000
P09487,Clock Standard A5,Home,3000
P09488,Kettle 24-pack,Home,28000
P09489,Blender Ultra 24-pack,Home,18000
P09490,Shelf Basic,Home,3500
P09491,Bulb Gen 3 10kg,Home,9000
P09492,Lock Wireless Set of 4,Home,25000
P09493,Pot Premium,Home,45000
P09494,Iron Gen 3,Home,4000
P09495,Bulb Lite 5kg,Home,45000
P09496,Blender Standard,Home,3500
P09497,Lock,Home,10000
P09498,Mat Mini 1kg,Home,6000
P09499,Cup HD,Home,75000
P09500,Bucket Max A5,Home,22000
P09501,Plate 4K 500ml,Home,2500
P09502,Bucket V2 2L,Home,75000
P09503,Mop Smart 50-pack,Home,2500
P09504,Ladder Digital 2kg,Home,3500
P09505,Shelf 2025 1L,Home,5000
P09506,Kettle V3 5kg,Home,9000
P09507,Mirror Mini,Home,2500
P09508,Fan Elite A4,Home,45000
P09509,Plate Smart 250ml,Home,10000
P09510,Bulb Smart,Home,2500
P09511,Hose Elite Set of 6,Home,75000
P09512,Pot,Home,4000
P09513,Mat Premium,Home,2000
P09514,Cup Lite 50-pack,Home,25000
P09515,Bucket Smart 50-pack,Home,3000
P09516,Mat 2kg,Home,4000
P09517,Shelf Basic,Home,12000
P09518,Blender Mini,Home,10000
P09519,Bulb Wireless,Home,28000
P09520,Blender 250g,Home,5000
P09521,Cup,Home,3500
P09522,Mat Pro,Home,5000
P09523,Kettle HD,Home,45000
P09524,Shelf Ultra,Home,75000
P09525,Mirror Gen 2 1kg,Home,75000
P09526,Iron Plus 5kg,Home,2000
P09527,Plate 1.5L,Home,10000
P09528,Cup Lite 100-pack,Home,2000
P09529,Mop Lite 250g,Home,18000
P09530,Mat Plus 24-pack,Home,22000
P09531,Hose Max 250g,Home,95000
P09532,Lock 4K 1kg,Home,6000
P09533,Pot Premium 2kg,Home,10000
P09534,Basket Mini,Home,4000
P09535,Cup Digital,Home,3000
P09536,Bulb Digital 50-pack,Home,25000
P09537,Blender Gen 2 250g,Home,3500
P09538,Basket Ultra 50-pack,Home,15000
P09539,Mirror Smart 12-pack,Home,9000
P09540,Lamp 250ml,Home,22000
P09541,Mat Mini 1L,Home,95000
P09542,Basket Max 12-pack,Home,5000
P09543,Curtain Lite,Home,4000
P09544,Iron Standard 250g,Home,3000
P09545,Fan Gen 2,Home,3500
P09546,Blender Basic,Home,3000
P09547,Kettle A5,Home,8000
P09548,Curtain 2024 100-pack,Home,4500
P09549,Fan Pro,Home,35000
P09550,Basket 1L,Home,95000
P09551,Pot 2kg,Home,7000
P09552,Mirror Max A5,Home,3500
P09553,Shelf Standard,Home,15000
P09554,Curtain Premium,Home,18000
P09555,Fan Wireless 2L,Home,5000
P09556,Lock Digital 50-pack,Home,45000
P09557,Lock 1kg,Home,4500
